rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,exact,exact_point,network_nodes,5min,300,"31.742799,34.977160",31.74279923159729,34.97716035379527,17.97,52,364
2,graph,exact,exact_point,network_nodes,5min,300,"31.743967,34.975225",31.74396736449389,34.97522549266977,20.65,45,315
3,graph,exact,exact_point,network_nodes,5min,300,"31.753208,34.994376",31.75320804799806,34.99437607755573,22.04,43,301
4,graph,exact,exact_point,network_nodes,5min,300,"31.743335,34.978494",31.74333480068235,34.978493599476046,17.31,40,280
5,graph,exact,exact_point,network_nodes,5min,300,"31.747829,34.989766",31.74782910068257,34.989765999475964,23.21,37,259
6,graph,exact,exact_point,network_nodes,5min,300,"31.748385,34.987281",31.748384686856046,34.98728140977671,14.01,34,238
7,graph,exact,exact_point,network_nodes,5min,300,"31.752045,34.980947",31.752045000681605,34.980947299476576,26.0,30,210
8,graph,exact,exact_point,network_nodes,5min,300,"31.744825,34.977222",31.74482500068212,34.97722179947618,24.78,30,210
9,graph,exact,exact_point,network_nodes,5min,300,"31.747827,34.983662",31.747827054011918,34.98366160858624,11.53,30,210
10,graph,exact,exact_point,buildings,5min,300,"31.751491,34.989374",31.751490960557803,34.989373653166886,0.0,28,196
11,graph,exact,exact_point,network_nodes,5min,300,"31.741466,34.979247",31.74146590068259,34.979246599475864,26.12,28,196
12,graph,exact,exact_point,network_nodes,5min,300,"31.728067,34.994176",31.728067100684914,34.99417609947438,16.09,27,189
13,graph,exact,exact_point,network_nodes,5min,300,"31.739146,34.978179",31.73914578513369,34.97817939430046,17.13,27,189
14,graph,exact,exact_point,buildings,5min,300,"31.711870,35.004603",31.711869772368402,35.004602951164806,0.0,25,175
15,graph,exact,exact_point,network_nodes,5min,300,"31.739124,34.988745",31.739123700683415,34.98874509947538,22.5,25,175
16,graph,exact,exact_point,buildings,5min,300,"31.753083,34.987367",31.753083237949756,34.98736724759183,0.0,24,168
17,graph,exact,exact_point,network_nodes,5min,300,"31.712571,34.999622",31.71257100068684,34.99962249947309,35.2,24,168
18,graph,exact,exact_point,buildings,5min,300,"31.747644,34.979259",31.747644327692047,34.97925894762693,0.0,23,161
19,graph,exact,exact_point,network_nodes,5min,300,"31.710224,34.993072",31.7102240006867,34.99307219947315,56.56,23,161
20,graph,exact,exact_point,network_nodes,5min,300,"31.747322,34.997939",31.747321700683113,34.99793929947565,24.65,22,154
21,graph,exact,exact_point,buildings,5min,300,"31.745099,34.975245",31.745098652243215,34.97524497979418,0.0,21,147
22,graph,exact,exact_point,network_nodes,5min,300,"31.738732,34.984502",31.73873220068318,34.98450189947548,30.97,21,147
23,graph,exact,exact_point,network_nodes,5min,300,"31.751193,34.995575",31.75119310068256,34.99557459947602,17.08,19,133
24,graph,exact,exact_point,buildings,5min,300,"31.745111,34.989011",31.74511063744872,34.989010840589884,0.0,18,126
25,graph,exact,exact_point,network_nodes,5min,300,"31.737997,34.978405",31.737997100682904,34.97840519947565,32.5,18,126
26,graph,exact,exact_point,network_nodes,5min,300,"31.754062,34.989176",31.754062202779885,34.98917629350669,9.09,18,126
27,graph,exact,exact_point,buildings,5min,300,"31.750744,34.979425",31.750744308783663,34.97942520637045,0.0,17,119
28,graph,exact,exact_point,buildings,5min,300,"31.716846,34.999109",31.71684566405766,34.99910937007868,0.0,16,112
29,graph,exact,exact_point,buildings,5min,300,"31.738602,34.986526",31.738601537759777,34.98652575071971,0.0,16,112
30,graph,exact,exact_point,buildings,5min,300,"31.738229,34.998971",31.738229192968483,34.99897079478162,0.0,15,105
31,graph,exact,exact_point,buildings,5min,300,"31.709605,35.000894",31.709604990390147,35.00089362611427,0.0,15,105
32,graph,exact,exact_point,network_nodes,5min,300,"31.753547,34.991031",31.753546600682043,34.99103149947635,19.58,15,105
33,graph,exact,exact_point,network_nodes,5min,300,"31.707443,34.981951",31.707442900686292,34.98195119947331,29.23,15,105
34,graph,exact,exact_point,network_nodes,5min,300,"31.750457,34.997876",31.750457387199237,34.9978762660017,21.48,15,105
35,graph,exact,exact_point,network_nodes,5min,300,"31.736080,34.981226",31.73607950068327,34.981226199475394,26.95,14,98
36,graph,exact,exact_point,network_nodes,5min,300,"31.721620,34.978779",31.72162010068463,34.97877929947444,22.2,14,98
37,graph,exact,exact_point,network_nodes,5min,300,"31.724867,34.976527",31.72486680068417,34.97652709947475,23.94,14,98
38,graph,exact,exact_point,network_nodes,5min,300,"31.710895,34.995897",31.710894900686792,34.995896899473095,32.02,14,98
39,graph,exact,exact_point,network_nodes,5min,300,"31.747206,34.988453",31.747205851698933,34.988452707993254,13.5,14,98
40,graph,exact,exact_point,network_nodes,5min,300,"31.750919,34.994613",31.750919214478508,34.9946128420683,10.51,14,98
41,graph,exact,exact_point,buildings,5min,300,"31.752263,34.988568",31.75226325392333,34.98856833844481,0.0,13,91
42,graph,exact,exact_point,buildings,5min,300,"31.746274,34.988736",31.74627403821342,34.988735684621574,0.0,13,91
43,graph,exact,exact_point,buildings,5min,300,"31.746507,34.989630",31.74650693723547,34.989630290625186,0.0,13,91
44,graph,exact,exact_point,buildings,5min,300,"31.753056,34.982257",31.75305567899446,34.98225718733053,0.0,13,91
45,graph,exact,exact_point,network_nodes,5min,300,"31.739565,34.981567",31.73956470068293,34.98156729947564,33.57,13,91
46,graph,exact,exact_point,network_nodes,5min,300,"31.736110,34.977780",31.736109700683055,34.97777999947553,29.15,13,91
47,graph,exact,exact_point,buildings,5min,300,"31.750755,34.996585",31.750754841071085,34.99658452973933,0.0,12,84
48,graph,exact,exact_point,buildings,5min,300,"31.750360,34.982700",31.750359682415155,34.982699658933335,0.0,12,84
49,graph,exact,exact_point,buildings,5min,300,"31.742883,34.993568",31.742882836687027,34.99356767748443,0.0,12,84
