rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.738044,34.979162",31.73804418490246,34.97916177400521,24.94,12,84
2,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.753553,34.987992",31.753553462410775,34.98799232054326,12.09,11,77
3,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.744204,34.978101",31.744204489870157,34.97810121781382,17.06,9,63
4,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.742297,34.977291",31.742297104650234,34.97729078227798,20.91,9,63
5,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.747814,34.979648",31.747813907951432,34.979648047800346,11.74,15,105
6,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.738593,34.985255",31.738592505661398,34.98525527637779,6.14,8,56
7,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.748187,34.986895",31.748186644472703,34.986894680582246,6.11,12,84
8,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.747972,34.988456",31.747972099218746,34.98845631924078,10.71,10,70
9,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.739016,34.980383",31.739016196115386,34.98038264955852,26.74,9,63
10,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.738364,34.982998",31.738364160834124,34.98299793858176,25.04,5,35
11,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.752142,34.981276",31.752142371686617,34.98127640288591,76.47,14,98
12,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.743509,34.975250",31.74350914342905,34.97525017714593,20.81,11,77
13,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.744080,34.979547",31.74408028171191,34.97954661555547,6.74,6,42
14,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.743571,34.976531",31.74357110534087,34.97653108280834,18.06,7,49
15,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.753960,34.990097",31.753959786884337,34.9900973143661,9.92,5,35
16,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.745428,34.975693",31.74542763716354,34.97569279045527,32.1,9,63
17,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.752453,34.995638",31.752452514261297,34.99563761433839,9.0,10,70
18,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.752953,34.993784",31.752953128506007,34.993784037855235,12.45,5,35
19,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.739206,34.986511",31.739206445111105,34.986510680081196,56.45,5,35
20,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.748713,34.997337",31.748712841511654,34.997337279202064,75.5,5,35
21,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.738925,34.978297",31.73892521921159,34.97829683883563,15.11,10,70
22,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.750648,34.980093",31.75064803342127,34.980093209392074,0.61,6,42
23,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.711725,34.999248",31.71172518285684,34.99924838634895,97.35,5,35
24,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.742095,34.978629",31.742094988813484,34.97862939253947,44.42,11,77
