rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,exact,exact_point,buildings,5min,300,"31.713211,34.988544",31.713210574508746,34.98854387732155,0.0,1,7
2,graph,exact,exact_point,buildings,5min,300,"31.747885,34.996332",31.747885186714953,34.996332465660906,0.0,1,7
3,graph,exact,exact_point,buildings,5min,300,"31.744805,34.992611",31.74480468828631,34.99261120814509,0.0,1,7
4,graph,exact,exact_point,buildings,5min,300,"31.741291,34.982431",31.741290778760057,34.9824314207435,0.0,1,7
5,graph,exact,exact_point,buildings,5min,300,"31.727938,34.995419",31.72793798539873,34.99541874185719,0.0,1,7
6,graph,exact,exact_point,buildings,5min,300,"31.742344,34.981310",31.742344044963925,34.98130975703372,0.0,2,14
7,graph,exact,exact_point,buildings,5min,300,"31.735561,34.987583",31.73556106156219,34.98758339843167,0.0,1,7
8,graph,exact,exact_point,buildings,5min,300,"31.738287,34.994118",31.738286939937087,34.99411847580705,0.0,1,7
9,graph,exact,exact_point,buildings,5min,300,"31.715043,34.982295",31.715042721150866,34.98229530370499,0.0,1,7
10,graph,exact,exact_point,buildings,5min,300,"31.746159,34.994463",31.74615857918338,34.99446316778191,0.0,1,7
11,graph,exact,exact_point,buildings,5min,300,"31.738495,34.977176",31.738494821322984,34.97717646909994,0.0,1,7
12,graph,exact,exact_point,buildings,5min,300,"31.736577,34.978183",31.736577015390495,34.97818256513992,0.0,1,7
13,graph,exact,exact_point,buildings,5min,300,"31.739154,34.981350",31.73915391020502,34.98135034839084,0.0,1,7
14,graph,exact,exact_point,buildings,5min,300,"31.751727,34.996008",31.75172740733409,34.996007628295324,0.0,1,7
