rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,exact,exact_point,network_nodes,5min,300,"31.743786,34.977530",31.74378620068223,34.977529899476075,19.57,39,273
2,graph,exact,exact_point,buildings,5min,300,"31.738190,34.949482",31.738189507897573,34.94948236492858,0.0,36,252
3,graph,exact,exact_point,network_nodes,5min,300,"31.744919,34.975138",31.744919254315278,34.975138063841285,9.08,25,175
4,graph,exact,exact_point,network_nodes,5min,300,"31.741067,34.979519",31.741067309754467,34.979519334536796,30.63,23,161
5,graph,exact,exact_point,network_nodes,5min,300,"31.739071,34.986522",31.73907127333381,34.98652221173414,20.32,21,147
6,graph,exact,exact_point,buildings,5min,300,"31.738882,34.990539",31.73888236556207,34.99053900356354,0.0,19,133
7,graph,exact,exact_point,network_nodes,5min,300,"31.713194,34.998927",31.713194300686734,34.99892739947317,64.35,18,126
8,graph,exact,exact_point,network_nodes,5min,300,"31.743256,34.978662",31.74325590068236,34.978662099476026,23.33,17,119
9,graph,exact,exact_point,network_nodes,5min,300,"31.709424,34.994129",31.709423500686825,34.994128999473055,31.74,14,98
10,graph,exact,exact_point,network_nodes,5min,300,"31.716415,34.999409",31.71641511374907,34.99940885774414,15.64,13,91
11,graph,exact,exact_point,network_nodes,5min,300,"31.752849,34.986509",31.752849200681833,34.98650879947643,33.4,12,84
12,graph,exact,exact_point,network_nodes,5min,300,"31.744489,34.976032",31.74448860068208,34.97603219947619,39.4,12,84
13,graph,exact,exact_point,network_nodes,5min,300,"31.739345,34.988803",31.73934516463741,34.98880306876913,24.57,12,84
14,graph,exact,exact_point,network_nodes,5min,300,"31.708576,35.003610",31.708576000687515,35.003610199472675,106.58,11,77
15,graph,exact,exact_point,network_nodes,5min,300,"31.752746,34.980834",31.75274565791337,34.98083365962302,15.84,11,77
16,graph,exact,exact_point,network_nodes,5min,300,"31.751655,34.996267",31.751655170044288,34.99626728411906,22.61,10,70
17,graph,exact,exact_point,network_nodes,5min,300,"31.745052,34.990171",31.745052123702777,34.99017066771373,13.08,10,70
18,graph,exact,exact_point,network_nodes,5min,300,"31.745366,34.988857",31.74536605452323,34.98885675307234,15.47,10,70
19,graph,exact,exact_point,network_nodes,5min,300,"31.735474,34.979476",31.735474200683225,34.97947609947542,25.04,9,63
20,graph,exact,exact_point,buildings,5min,300,"31.736636,34.984955",31.736635799997984,34.98495486999925,0.0,8,56
21,graph,exact,exact_point,buildings,5min,300,"31.739154,34.981350",31.73915391020502,34.98135034839084,0.0,8,56
